;Adipocyte - omental;Adipocyte - perirenal;Adipocyte - subcutaneous;Alveolar Epithelial Cells;Amniotic Epithelial Cells;amniotic membrane cells;Anulus Pulposus Cell;Astrocyte - cerebellum;Astrocyte - cerebral cortex;Basophils;Bronchial Epithelial Cell;Cardiac Myocyte;CD133+ stem cells - adult bone marrow derived;CD133+ stem cells - cord blood derived;CD14+ monocyte derived endothelial progenitor cells;CD14+ Monocytes;CD14+ CD16- Monocytes;CD14+ CD16+ Monocytes;CD14- CD16+ Monocytes;CD19+ B Cells;CD34 cells differentiated to erythrocyte lineage;CD34+ Progenitors;CD34+ stem cells - adult bone marrow derived;CD4+ T Cells;CD4+CD25+CD45RA- memory regulatory T cells;CD4+CD25+CD45RA+ naive regulatory T cells;CD4+CD25-CD45RA- memory conventional T cells;CD4+CD25-CD45RA+ naive conventional T cells;CD8+ T Cells;Chondrocyte;chorionic membrane cells;Ciliary Epithelial Cells;common myeloid progenitor CMP;Corneal Epithelial Cells;Dendritic Cells - monocyte immature derived;Dendritic Cells - plasmacytoid;Endothelial Cells - Aortic;Endothelial Cells - Artery;Endothelial Cells - Lymphatic;Endothelial Cells - Microvascular;Endothelial Cells - Thoracic;Endothelial Cells - Umbilical vein;Endothelial Cells - Vein;Eosinophils;Esophageal Epithelial Cells;Fibroblast - Aortic Adventitial;Fibroblast - Cardiac;Fibroblast - Choroid Plexus;Fibroblast - Conjunctival;Fibroblast - Dermal;Fibroblast - Gingival;Fibroblast - Lung;Fibroblast - Lymphatic;Fibroblast - Mammary;Fibroblast - Periodontal Ligament;Fibroblast - Pulmonary Artery;Fibroblast - skin;Fibroblast - Villous Mesenchymal;gamma delta positive T cells;Gingival epithelial cells;granulocyte macrophage progenitor;Hair Follicle Dermal Papilla Cells;Hair Follicle Outer Root Sheath Cells;Hepatic Sinusoidal Endothelial Cells;Hepatic Stellate Cells (lipocyte);Hepatocyte;immature langerhans cells;Intestinal epithelial cells (polarized);Iris Pigment Epithelial Cells;Keratinocyte - epidermal;Keratinocyte - oral;Keratocytes;Lens Epithelial Cells;Macrophage - monocyte derived;Mallassez-derived cells;Mammary Epithelial Cell;Mast cell;mature adipocyte;Melanocyte;Meningeal Cells;mesenchymal precursor cell - adipose;mesenchymal precursor cell - bone marrow;mesenchymal precursor cell - cardiac;Mesenchymal stem cells - adipose;Mesenchymal Stem Cells - amniotic membrane;Mesenchymal Stem Cells - bone marrow;Mesenchymal stem cells - hepatic;Mesenchymal stem cells - umbilical;Mesenchymal Stem Cells - Vertebral;Mesenchymal Stem Cells - Wharton Jelly;Mesothelial Cells;migratory langerhans cells;Multipotent Cord Blood Unrestricted Somatic Stem Cells;Myoblast;nasal epithelial cells;Natural Killer Cells;Neural stem cells;Neurons;Neutrophil;Nucleus Pulposus Cell;Olfactory epithelial cells;Oligodendrocyte - precursors;Osteoblast;Pancreatic stromal cells;Pericytes;Perineurial Cells;Placental Epithelial Cells;Preadipocyte - breast;Preadipocyte - omental;Preadipocyte - perirenal;Preadipocyte - subcutaneous;Preadipocyte - visceral;promyelocytes;Prostate Epithelial Cells;Prostate Stromal Cells;Renal Cortical Epithelial Cells;Renal Epithelial Cells;Renal Glomerular Endothelial Cells;Renal Mesangial Cells;Renal Proximal Tubular Epithelial Cell;Retinal Pigment Epithelial Cells;salivary acinar cells;Schwann Cells;Sebocyte;Sertoli Cells;Skeletal Muscle Cells;Skeletal muscle cells differentiated into Myotubes;Skeletal Muscle Satellite Cells;Small Airway Epithelial Cells;Smooth muscle cells - airway;Smooth Muscle Cells - Aortic;Smooth Muscle Cells - Bladder;Smooth Muscle Cells - Brachiocephalic;Smooth Muscle Cells - Brain Vascular;Smooth Muscle Cells - Bronchial;Smooth Muscle Cells - Carotid;Smooth Muscle Cells - Colonic;Smooth Muscle Cells - Coronary Artery;Smooth Muscle Cells - Esophageal;Smooth Muscle Cells - Internal Thoracic Artery;Smooth Muscle Cells - Intestinal;Smooth Muscle Cells - Prostate;Smooth Muscle Cells - Pulmonary Artery;Smooth Muscle Cells - Subclavian Artery;Smooth Muscle Cells - Tracheal;Smooth Muscle Cells - Umbilical artery;Smooth Muscle Cells - Umbilical Vein;Smooth Muscle Cells - Uterine;Synoviocyte;tenocyte;Trabecular Meshwork Cells;Tracheal Epithelial Cells;Urothelial cells;Adipocyte - breast, donor1;Adipocyte - breast, donor2
chr2:238508822-238509122;0.4218423782545036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04233122006384634;0.0;0.0;0.0;0.007723315497825641;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015121615571773113;0.0;0.027081109864017166;0.04096616020896184;0.0;0.0;0.4433621880714524;0.0;0.0;0.0;0.0;0.03147028893365325;0.0;0.36885418796588254;0.29506610467178035;0.11592632169390832;1.4860176296085434;0.0;0.06588285075892399;0.5634087242643521;0.0;0.0;0.3601496876660157;0.14519279042221014;0.149585394009987;0.1152988198220495;0.15895839672396114;0.171646354991283;0.0;0.3001541479854673;0.0;0.11806904376778117;0.22392405605795102;0.4261209113674642;0.06828552494956466;0.0;0.06318929721127033;0.0;0.0;0.0;0.0;0.0;1.6361677261600736;0.0;0.0;0.165099250290295;0.0;0.180983156873731;0.0;0.03758179771913833;0.0;0.0;0.028553751712526432;0.015813490976249886;0.25304931374573575;0.3175203610284654;0.03712843535366634;0.40082522067972765;0.5849040015428667;0.23907915416513176;0.20099517772570624;0.0;0.23081954096810675;0.0;0.19579437628032323;0.0;0.374506777445502;0.5759744214921937;0.0;0.6742344851344665;0.4344019548150113;0.0;0.0;0.24666581711122948;0.10985647128743702;0.0;0.0;0.8079071319175667;0.0;0.07484942638798132;0.42229528036131003;0.08560335871852266;0.1153764827247235;0.0;0.5023987061064674;0.7213136070051293;0.0;0.2505531230697324;0.18096032197790035;0.0;0.0;0.13255999582206598;0.0;0.0;0.05235045261888201;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.015790668250633383;0.7565760545068155;0.0967941586917831;0.0;0.1972303833354154;0.733058844404785;0.0;0.3724979489432947;0.18320380492088764;0.125838970715046;0.3625598267208503;0.038245025050707;0.06687719049862;0.0827314202354135;0.4643309744430346;0.0;0.17331918890683032;0.2544092888087273;0.5788303785837093;0.21034810510957688;0.4572212704168715;0.06487772353000167;0.11228972190205849;0.615573472186239;0.5805757108879813;0.0;0.0;0.0;0.177543720471102;0.20101056251873
chr2:239636771-239636988;0.2836016883116043;0.0;0.567673120461394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02314508407317052;0.0;0.07784690388420117;0.0;0.026305974445066164;0.0;0.0274369561755028;0.029819027352544433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.085542949265864;0.6111589030061386;0.0;0.0;0.0;0.0;0.020357248376009832;0.0;0.06324417633712989;0.5120440789567333;0.0;0.0;0.0;0.0;0.699892215714815;0.0;0.0;0.0;0.0;0.0;0.0;0.21432928120754802;0.0;0.0;0.0;0.0;0.05412523763598634;0.1532708962462461;0.0;8.151390335523871;0.010238086137687468;0.0;0.07537368143640734;0.0;0.109740656188451;0.4019903554514125;0.0;0.0;0.16166444962002935;0.0;0.0;0.0;0.0;0.0;0.0;0.04660610455957467;0.0;0.0;0.36999872566684405;0.0;0.0;0.0;0.0;0.0;0.0;0.0844590560722619;0.0;0.0;0.0;0.0;0.08371179797276534;0.0;0.0;0.15743594943386766;0.0;0.0;0.04228293526920499;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2847980012490043;0.0;0.02264317812444217;0.0;0.07408430111070442;0.0;0.0759110434740409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04136571011770675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16910503319045303;0.13864807072216798;0.0;0.0;0.0;0.177543720471102;0.402021125037461
chr2:239755854-239755907;0.3828824566993423;0.8582515626327559;0.2407635004866107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21868171764562236;0.0;0.0;0.0;0.0;0.0;0.0;0.15876526753771733;0.0;0.0;0.0;0.0;0.005644083097831815;0.0;0.0;0.025398373940243166;0.0;0.0;0.06866463421091179;0.08945708205763332;0.0;0.0;0.0;0.0;0.0;0.0;0.06843301378863466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31380768940086534;0.32532597392310536;0.0;0.085542949265864;0.14601979875209883;0.1402413855708423;0.5920729101207027;0.47146127896331663;0.0;0.118038430104569;0.0;0.10291131544311055;0.06828552494956466;0.0;0.0;0.0;0.9030621280790401;1.4585523256914112;0.0;0.06854198360907467;0.0;0.0;0.0;0.0;0.0;0.0;0.24474777161780467;0.03758179771913833;0.0;0.0;0.0;0.024141149495675456;0.538136216717127;0.0;0.0;0.3037409985291157;0.28152365228590603;0.31415210152795825;1.0782827763501788;0.50720776250583;0.065462403895283;0.04576436802693134;0.20089321738875773;0.527819825675183;0.0;0.28698768648163364;0.05344021554222034;0.0;0.17747720606603098;0.0;0.0;0.0;0.25397056466342527;0.0;0.0;0.13156541408468375;0.0;0.07484942638798132;0.168918112144524;0.0;0.0481572516178311;0.0;0.5330957761526425;0.09347512220938865;0.0;0.6416625353844899;0.3969835299832483;0.0;0.028358487557231363;0.22211700223606967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.084901685906609;0.09493266708300131;0.0;0.08820045684877682;0.38437619692586766;0.2330369549852943;0.032134346665869035;0.10133077976430309;0.17080321131649698;0.0;0.15387739220510968;0.06173999602875133;0.125838970715046;0.10454222501077835;0.154934767726436;0.27821943467988264;0.0827314202354135;0.07358051815595067;0.197784935467929;0.0;0.101763715523491;0.180443133102371;0.051065748243095004;0.06951936220079201;0.0;0.34418314671172745;0.374752858055027;0.394205038047607;1.6762821999951523;0.0;0.0;0.177543720471102;0.402021125037461
chr2:239779123-239779526;0.32411227748711474;0.8582515626327559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006190970234325487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.036733065910757;0.0;0.0;0.0;0.0;0.0;0.0;0.085542949265864;0.301740217376903;0.18752236860727603;0.0;0.0;0.0;0.12282351651855467;0.0;0.156422479775359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0321257206309501;0.0;0.10711342584717033;0.4660367398624066;0.0;0.0;0.0;0.04968656356434922;0.0;0.010238086137687468;0.0;0.07537368143640734;0.14176279877157802;0.07444998074147699;0.0;0.0;0.06303533920526151;0.0;0.0;0.0;0.0;0.0310800772879206;0.0;0.0;0.058553217535127995;0.0;0.0;0.0;0.0;0.0;0.0;0.0935167310481125;0.0;0.0;0.0844590560722619;0.08560335871852266;0.057688241362362;0.0;0.0;0.20983630654682303;1.46690116856668;0.0;0.07600302235532168;0.0;0.0;0.17392919110453034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.085707580056885;0.0;0.0;0.025254443484595334;0.0;0.0;0.0;0.3391431034571698;0.0;1.19601652725286;0.076938696102555;0.0;0.0;0.0;0.0;0.0;0.1240971303531205;0.0;0.0;0.22408981923208002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11690889660327132;0.0;0.031564371194905634;0.0;0.177543720471102;0.20101056251873
chr2:240147854-240148066;0.515553505836786;0.8582515626327559;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.050129339781436744;0.04912420291084634;0.0;0.0;0.04973775926491155;0.0;0.0;0.0;0.010274009410030335;0.020834668404893338;0.0;0.025398373940243166;0.0;0.0;0.0274369561755028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.50406499271782;0.0;0.0;0.04621408453915401;0.0;0.0;0.171085898531728;0.02311557429482033;0.07749930863125985;0.0;0.0;0.0;0.1737826398777187;0.11196202802897601;0.04711425953485504;0.17068135965224404;0.0;0.0;0.0;0.0;0.3499461078574065;0.0;0.6159842451710212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09956943604117613;0.37316956019283476;0.05979696063095066;0.0;0.35003683682093567;0.16161755048538265;0.14636319004656073;0.0;0.0;0.04171352335232251;0.16166444962002935;0.0;0.0;0.0;0.190613721304929;0.05344021554222034;0.0;0.0;0.0;0.0;2.0664859211127595;0.0;0.0;0.040278328577183005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09347512220938865;0.0;0.0;0.06424083608330564;0.0;0.0;0.04228293526920499;0.0;0.0;0.0;0.0;0.0;0.0;0.20921031940979531;0.0;0.0;0.0;0.0476809619706855;0.31392592708027534;0.16239426589170033;0.0;0.0889690618860769;0.0;0.0;0.0;0.0;0.0;0.0;0.332721868517628;0.0;0.0827314202354135;0.5077966293620034;0.0;0.04487711575729367;0.05088185776174533;0.0;0.0;0.0;0.0324388617650008;0.0;0.0;0.11690889660327132;0.0;0.0;0.0;0.35508744094220296;0.20101056251873
chr2:240196933-240197336;0.13824068994289967;0.0;0.203582060068494;0.0;0.0;0.09705336571067001;0.4681256627994865;0.040575634858605;0.128149656111094;4.338735484564641;0.1301852891747217;0.0;0.0;0.0;0.0;14.848847347319488;4.945964275879827;1.9299942406902098;0.837066422288566;0.10274883465044017;0.0;0.8304196922509;0.09745379441263649;2.508191629651314;4.580626372791115;2.408508845744797;2.1453743020890585;0.2512609267849286;1.3661161250350933;0.1252417210207078;0.029819027352544433;0.07039805053383967;0.0;0.12000923380939833;0.042735835256572;0.31174443313139133;0.21105422695719625;0.0;0.0;0.0;0.0;0.0;0.0;1.72736727198759;0.0;0.11321926740947764;0.026854117047462336;0.149585394009987;0.0;0.2120473853856962;0.21503098091092301;0.078021597241096;0.23573063948165904;0.0;0.073730561119917;0.11196202802897601;0.11710207601353388;0.6709878749140167;1.655006021022805;0.09418757221609701;1.6861096784246399;0.6569889082596058;0.0;0.0;0.0;0.0;0.1092442147456255;0.116455791805935;0.0;0.06425144126190034;0.0;0.0;0.0;0.07718923650706465;0.0;0.028553751712526432;1.5436754224222424;0.27205409627820554;1.1704243814125945;0.06129695598267427;1.83454295667503;1.1533449650166514;0.8850581103232628;0.0;0.0;0.35503000267151896;0.0;0.3244573450895292;0.527819825675183;0.374506777445502;0.0;0.16004419385970833;0.11679634234575151;0.17059487284793065;0.0;4.581083014633964;0.12333290855561448;0.0;0.7085207495924933;0.5052780312075053;0.0995201192071925;1.0902081472103;0.13487076220589533;0.0;0.11249525996308568;0.0481572516178311;0.0;0.121762542770845;0.14509434543239466;0.0;0.0;0.294964855510883;3.968348288847956;0.0;0.0;0.03780107299793325;0.0;0.0;0.08871555681026799;0.0;0.0;0.06516947863617434;0.084901685906609;0.09493266708300131;0.0;0.8080786197494693;0.17003750494152137;0.24359139883755065;0.0;0.10724059892998339;1.2012807824312475;0.0;0.0;0.18320380492088764;0.0;0.5716442767424067;0.088893550395596;0.06687719049862;0.0;0.07929248453278333;0.0;0.0;0.101763715523491;0.36088626620474334;0.2136672134988983;0.11955694506079902;0.8105074698835183;0.0;0.23538615394861936;0.2859572841107723;0.0;0.0;0.0;0.35508744094220296;0.402021125037461
chr2:240917886-240918180;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.44935569029431;0.10414234532098245;0.04233122006384634;0.0;0.0;0.0;4.4094457635447615;1.2583858699209634;0.06946217889824134;0.0;0.0;0.0;0.0;0.0;0.03223224526525211;0.064652912560493;0.029986581767164667;0.0;0.05040560936597683;0.0;0.097804764845205;0.029819027352544433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02300649261561456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15437847301412963;0.0;0.0;0.013831640793142556;0.306573103173103;0.0;0.0;0.07537368143640734;0.060954023528886674;0.0;0.0;0.0;0.0;0.04576436802693134;0.0;0.0;0.0;0.0;0.05344021554222034;0.0;0.0;0.0;0.0;0.12333290855561448;0.0;0.0;0.08962369660993534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38793585902025063;0.0;0.02264317812444217;0.0;0.03463566350897633;0.0;0.0;0.21491858994956273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12906236025405668;0.0;0.0;0.0;0.0;0.177543720471102;0.8040422500749209
chr20:1258531-1258969;0.092160459961933;0.0;0.08025450016220367;0.0;0.0;0.0;0.0;0.0;0.13112750175941237;0.0;0.03377937790166115;0.0;0.0;0.0;0.10676962498365566;0.045886529995872095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22047803121768506;0.08937246308125452;0.07688088567379785;0.16328629766880584;0.5027063343332462;0.1957236399892922;0.0548739123510056;0.0;0.055926555940221334;0.0;0.0;0.03147028893365325;0.0;0.08487029823753424;0.0;0.11592632169390832;0.24822250438433735;0.0;0.036733065910757;0.50406499271782;0.0;0.0;0.04115507004275633;0.026854117047462336;0.0;0.0;0.0;0.13609301156160092;0.0;0.0;0.0;0.044934102082648836;0.0;0.032071508314233;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4811488165856666;0.0;0.0;0.0;0.165099250290295;0.0321257206309501;0.0;0.0;0.03758179771913833;0.0;0.0;0.0;0.046304079164543835;0.0;0.23711201375436566;0.18113267873581404;0.0;0.060954023528886674;0.11104077825311726;0.0;0.1291861752830355;0.1251405700569675;0.16166444962002935;0.0;0.0;0.0;0.06216015457584132;0.20350327731899032;0.0;0.0;0.0;0.372441510195549;0.7710505794079945;0.0;0.0;0.0;0.28135912063693547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09347512220938865;0.0;0.048691000492494994;0.30650336899429825;0.0;0.0;0.115952794069687;0.0;0.03435950780028834;0.0;0.0;0.0;0.0;0.06516947863617434;0.084901685906609;0.0;0.0;0.0;0.09958723509592904;0.027522831673830433;0.064268693331738;0.20510817605916315;0.0;0.0;0.076938696102555;0.0;0.0;0.0;0.11473507515212134;0.0;0.0;0.0;0.197784935467929;0.1795084630291743;0.0;0.0;0.0;0.0;0.0;0.0;0.23538615394861936;0.11690889660327132;0.0;0.0;0.0;0.177543720471102;0.402021125037461
chr20:1757792-1758093;0.14536099836870467;0.0;0.0;0.0;0.0;0.10012852706396334;0.0;0.0;0.27250740058972334;0.05101777899111067;0.17276036222322796;0.0;0.0;0.0;0.0;0.02493278943656703;0.0;0.13892435779648268;0.0;0.19044216667271802;0.107357118344301;0.0;0.0;0.03228075583959663;0.06853779467636117;0.0;0.0;0.04456641250554;0.15866751998195172;0.0;0.08945708205763332;0.10095948080435237;0.0;0.0;0.07420612419022525;0.0;0.2718533106106382;0.27401275498992267;0.08381311656335833;0.0;0.5792620806282225;0.0;0.059343731546532004;0.0;0.0;0.04621408453915401;0.0221202952291865;0.049861798003328996;0.0;0.01938653201695933;0.18178358070269776;0.7685228202897934;0.0;0.115586728002035;0.15019318977406632;0.0;0.07613030998833792;0.06828552494956466;0.0;0.08794099446510067;0.0;0.0;0.0;0.0;0.0;0.0;0.37173623489684;0.116455791805935;0.0;0.435649012964846;0.0;0.18869601638643865;0.03758179771913833;0.0;0.0;0.0;0.019406170391398123;0.0;0.2969105181416717;0.03712843535366634;0.097084222150612;0.36233242752859735;0.03594073647930725;0.08019493964402424;0.0;0.16778420176284525;0.0;0.0;0.26390991283759097;0.0;0.12845356672908795;0.10660397831748798;0.0;0.0;0.12346396388159499;0.041178554982911335;0.0;0.5249366296600904;0.0;0.040278328577183005;0.0;0.0;0.12004267163582832;0.168918112144524;0.0;0.0;0.0;0.0;0.0;0.0;0.19331162833480367;0.05247864981128934;0.0;0.09578624866302567;0.03729179939361133;0.0;0.0;0.04182220378430175;0.0;0.22776600385606435;0.0;0.0;0.0;0.0;0.0;0.04737200475190017;0.0291369652503367;0.08968132685663732;0.053519848235658335;0.0;0.290724006075978;0.0;0.04715317415540301;0.12146380889213633;0.0;0.10454222501077835;0.0;0.06687719049862;0.23907539217656448;0.0;0.0;0.308098415955905;0.3647899946853366;0.0;0.025532874121547533;0.087476411056037;0.04705874076860367;0.0;0.0;0.0;0.0;0.06312874238981132;0.0;0.35508744094220296;0.20101056251873
chr20:3788108-3788452;0.0;0.0;0.08025450016220367;0.0;0.0;0.0;0.16304285295639498;0.22390624177912266;0.0;0.0;0.04257507304850629;0.0;0.0;0.0;0.7414236759842737;0.13578220933695925;0.03664891133408967;0.06946217889824134;0.0;0.037801694122704184;0.0;0.0;0.12831446407189398;0.029603619468245856;0.0;0.029986581767164667;0.059446638812150676;0.043783067027791;0.0;0.097804764845205;0.05963805470508899;0.0305614302705127;0.0;0.0;0.0;0.0;0.9074489724068325;0.658565223132195;0.7530568608052723;1.028894607741244;0.0;0.505479844765735;1.1102587426068227;0.0;0.0;0.08736915458191034;0.07351917526621016;0.46818916258369336;0.171085898531728;0.5323921552546828;0.3516927646729432;0.078021597241096;0.0;0.115586728002035;0.32124423742933667;0.0;0.3379086693633821;0.0;0.0;0.08794099446510067;0.0;0.45153106403952004;0.3499461078574065;0.2423739057993157;0.0;0.583757046894939;0.0;0.0;0.0;0.0321257206309501;0.0;0.0;0.0;0.0;0.05412523763598634;0.1223783668672181;0.013831640793142556;0.30312240590224;0.017062577602625167;0.03712843535366634;0.0;0.08080877524269132;0.35136122372546197;0.0;0.258372350566071;0.04171352335232251;0.220097120244211;0.5868821238163753;0.0;0.0;0.28698768648163364;0.0;0.11679634234575151;0.38091351703733595;0.0;0.0;0.64771767085238;0.054928235643718674;0.0;0.16301531899381763;0.10943031449169427;0.0;0.060021335817913996;0.337836224289048;0.241028958646785;0.0;0.0;0.2588736205647775;0.09347512220938865;1.46690116856668;0.05724149473492834;0.2685018578166373;0.0;0.15011172478686066;0.03729179939361133;0.0;0.256641818376055;0.5419147538576372;0.0;0.0;0.0;1.2172950150776434;0.16980337181321836;0.09493266708300131;0.0;0.5622837258452413;0.14090053969118466;0.286711256257314;0.14992288823326536;0.13496746614199168;0.07580541612641525;0.0;0.18388525232168232;0.0;0.125838970715046;0.3136266750323347;0.038245025050707;0.27286409833718134;0.1240971303531205;0.07929248453278333;0.197784935467929;0.08975423151458733;0.517435567970573;0.32440324743273363;0.0;0.2011354785266805;0.44545831898049665;0.0;0.10282391243228702;0.2859572841107723;0.11487849339320066;0.42150891498773135;0.0;0.177543720471102;0.20101056251873
chr20:3909447-3909819;0.092160459961933;0.0;0.0;0.0;0.0;0.0;0.0;0.2043586744066157;0.092544533041724;0.0;0.0;0.0;0.0;0.0;0.0;0.07700578571764104;0.10123602855851666;0.06863253084676633;0.06517777818001298;0.0;0.0;0.2768065640836335;0.12831446407189398;0.014236903097339961;0.038667689997786664;0.0;0.025398373940243166;0.0;0.021274851560709906;0.0;0.0;0.027963277970110636;0.0;0.0;0.06294057786730675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04621408453915401;0.0;0.0;0.0;0.06915436134106732;0.009134041827105616;0.078021597241096;0.0;0.0;0.024576853706639003;0.11196202802897601;0.041541013642910914;0.0;0.0;0.06318929721127033;0.0;0.0;0.2217212435668005;0.0;0.06854198360907467;0.0;0.0;0.0;0.0;0.0;0.0;0.16316518107853664;0.0;0.23547511293108062;0.0;0.0;0.04690234024892051;0.0;0.017062577602625167;0.0;0.0;0.060954023528886674;0.0;0.0;0.0;0.0;0.33599720183730897;0.0;0.0;0.0;0.09324023186376167;0.0;0.0;0.0;0.0;0.06924243008796767;0.7710505794079945;0.262468314830046;0.9712980339540533;0.0;0.050273587345059004;0.0;0.0;0.0844590560722619;0.0;0.154002744598024;0.0;0.0;0.09347512220938865;0.0;0.19476400196998034;0.05247864981128934;0.0;0.06503626211516668;0.03729179939361133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.085707580056885;0.0;0.0;0.05422451462570901;0.05827393050067333;0.12064577054757808;0.064268693331738;0.1045707394769356;0.0;1.19601652725286;0.076938696102555;0.0;0.0;0.10454222501077835;0.0;0.0;0.0;0.03679025907797533;0.0;0.04487711575729367;0.0;0.14396011433036265;0.025532874121547533;0.14506831003412876;0.0324388617650008;0.0;0.0;0.11690889660327132;0.0;0.0;0.0;0.177543720471102;0.20101056251873
chr20:4045309-4045541;0.19144122834967134;0.8582515626327559;0.08025450016220367;0.0;0.0;0.15605835906215335;0.12203312393723652;0.107564438681023;0.04370916725313733;0.20407111596444202;0.0;0.0;0.0;0.0;0.0;0.3314948701015677;0.19571984824720468;0.06874918006354833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3479648797598352;0.11927610941017765;0.027963277970110636;0.0;0.0;0.0;0.0;0.23548345105072604;0.22663309088314565;0.08381311656335833;0.0;0.0;0.0;0.680828763524682;0.0;0.0;0.226438534818955;0.48227228816089;0.24930899001664472;0.1152988198220495;0.27365295190743416;0.18850801589540603;0.9245660147719854;1.0073460664304439;0.3467601840061067;0.13846745776244218;0.11196202802897601;0.21739396169306346;0.20485657484869432;0.0;0.06318929721127033;0.42152741960615997;0.45153106403952004;0.0;0.7049237581813358;0.0;0.0;0.1092442147456255;0.0;0.0;0.0;0.0;0.0;0.0;0.048715173624719665;0.0;0.0;0.0;0.0;0.07141294844729869;0.09842539133634061;0.097084222150612;0.7459093751584737;0.2561038462350117;2.631862795873425;0.6363939377888654;0.19153308230580574;0.16166444962002935;0.3244573450895292;0.26390991283759097;0.0;0.47346815020915733;0.04345908345928199;0.3503890270372545;0.15864775987237767;0.0;0.0;0.64771767085238;0.0;0.0;0.0;0.0;0.0;0.20972018859387698;0.0;0.43357218546050297;0.1058454929801931;0.0;0.517747241129555;0.26089871815491966;1.46690116856668;0.6903535358769853;0.05247864981128934;0.0;0.0;0.11686653405642766;0.0;0.03435950780028834;0.04182220378430175;0.5828954142001167;0.2722256901634436;0.0;0.0;0.25551095187010336;0.0;0.0;0.29173122906816784;0.17003750494152137;0.17224982187812832;0.0;0.16815986499857552;1.0797709985166788;0.0;0.400781768846943;0.06173999602875133;0.2516779414300925;1.1922217051733301;0.0;0.27286409833718134;0.04136571011770675;0.15287300268873402;0.197784935467929;0.04472923598009967;0.15264557328523634;0.8292496279678391;0.025532874121547533;0.3401742029282645;0.0;0.1720915733558635;0.0;0.11690889660327132;0.3545959002271897;0.12625748477962231;0.1604753504202895;0.177543720471102;0.402021125037461
